time,a1m,a2m,a3m,a4m,a5m,x,y,z,cx,cy,cz,x_min,x_max,y_min,y_max
19.592000,0.055264,-0.448516,-0.628764,-1.236895,-0.059684,-0.200689,0.021211,0.070621,#,#,#,#,#,#,#
19.694000,0.012859,-0.422055,-0.627575,-1.255112,-0.059722,-0.199088,0.012148,0.075052,#,#,#,#,#,#,#
19.796000,-0.030333,-0.397452,-0.627546,-1.270152,-0.059753,-0.197437,0.003083,0.079382,#,#,#,#,#,#,#
19.898000,-0.073827,-0.374506,-0.627807,-1.281555,-0.059776,-0.195710,-0.005915,0.083548,#,#,#,#,#,#,#
20.000000,-0.099826,-0.347908,-0.634587,-1.286361,-0.059783,-0.194640,-0.011351,0.089756,#,#,#,#,#,#,#
20.102000,-0.101396,-0.315883,-0.650547,-1.285507,-0.059775,-0.194418,-0.011713,0.098904,#,#,#,#,#,#,#
20.204000,-0.095764,-0.284219,-0.671232,-1.280400,-0.059757,-0.194475,-0.010563,0.109101,#,#,#,#,#,#,#
20.306000,-0.088844,-0.255793,-0.693958,-1.270949,-0.059731,-0.194654,-0.009144,0.119378,#,#,#,#,#,#,#
20.408000,-0.082285,-0.230875,-0.717897,-1.257719,-0.059698,-0.194865,-0.007800,0.129540,#,#,#,#,#,#,#
20.510000,-0.076044,-0.209198,-0.742964,-1.240914,-0.059658,-0.195076,-0.006520,0.139646,#,#,#,#,#,#,#
20.612000,-0.069880,-0.190700,-0.769198,-1.220499,-0.059507,-0.195286,-0.005256,0.149747,#,#,#,#,#,#,#
20.714000,-0.063706,-0.175460,-0.796593,-1.196417,-0.059056,-0.195495,-0.003988,0.159856,#,#,#,#,#,#,#
20.816000,-0.057521,-0.163603,-0.825135,-1.168602,-0.058261,-0.195705,-0.002715,0.169969,#,#,#,#,#,#,#
20.918000,-0.051338,-0.155250,-0.854833,-1.136964,-0.057107,-0.195917,-0.001441,0.180084,#,#,#,#,#,#,#
21.020000,-0.045161,-0.150530,-0.885726,-1.101368,-0.055582,-0.196130,-0.000166,0.190201,#,#,#,#,#,#,#
21.122000,-0.038991,-0.149452,-0.917894,-1.061610,-0.053665,-0.196327,0.001111,0.200345,#,#,#,#,#,#,#
21.224000,-0.032828,-0.150285,-0.951334,-1.017295,-0.051320,-0.196210,0.002398,0.210913,#,#,#,#,#,#,#
21.326000,-0.026672,-0.155813,-0.985913,-0.967754,-0.048485,-0.196145,0.003682,0.221365,#,#,#,#,#,#,#
21.428000,-0.020523,-0.167102,-1.021997,-0.912467,-0.045110,-0.196271,0.004958,0.231559,#,#,#,#,#,#,#
21.530000,-0.014382,-0.183976,-1.060213,-0.850718,-0.041128,-0.196471,0.006234,0.241668,#,#,#,#,#,#,#
21.632000,-0.008248,-0.206914,-1.101241,-0.781187,-0.036413,-0.196676,0.007511,0.251783,#,#,#,#,#,#,#
21.734000,-0.002121,-0.237256,-1.145994,-0.701580,-0.030749,-0.196878,0.008788,0.261919,#,#,#,#,#,#,#
