time,a1m,a2m,a3m,a4m,a5m,x,y,z,cx,cy,cz,x_min,x_max,y_min,y_max
15.222000,0.984258,-0.219232,-0.480270,-0.948196,-0.049182,-0.102522,0.189053,0.116540,#,#,#,#,#,#,#
15.322000,0.984297,-0.219694,-0.447790,-0.981094,-0.050443,-0.100340,0.185784,0.107785,#,#,#,#,#,#,#
15.422000,0.984340,-0.223890,-0.416275,-1.010529,-0.051379,-0.098179,0.182549,0.098990,#,#,#,#,#,#,#
15.522000,0.984438,-0.232899,-0.385666,-1.036515,-0.051992,-0.096051,0.179382,0.089907,#,#,#,#,#,#,#
15.622000,0.984605,-0.246002,-0.356129,-1.059216,-0.052297,-0.093923,0.176240,0.080708,#,#,#,#,#,#,#
15.722000,0.984799,-0.262731,-0.327761,-1.078693,-0.052359,-0.091790,0.173099,0.071502,#,#,#,#,#,#,#
15.822000,0.985000,-0.282981,-0.300601,-1.094900,-0.052392,-0.089654,0.169953,0.062307,#,#,#,#,#,#,#
15.922000,0.985397,-0.305971,-0.274546,-1.108309,-0.052423,-0.087459,0.166774,0.053206,#,#,#,#,#,#,#
16.022000,0.992619,-0.307836,-0.245603,-1.136242,-0.053423,-0.083080,0.162551,0.047356,#,#,#,#,#,#,#
16.124000,1.009945,-0.280469,-0.212275,-1.186357,-0.056291,-0.075675,0.156845,0.045822,#,#,#,#,#,#,#
16.226000,1.032257,-0.243088,-0.179046,-1.243424,-0.059780,-0.067312,0.150643,0.046115,#,#,#,#,#,#,#
16.328000,1.057073,-0.207426,-0.147346,-1.299377,-0.063153,-0.058971,0.144443,0.046529,#,#,#,#,#,#,#
16.430000,1.084457,-0.175484,-0.117027,-1.353057,-0.066302,-0.050759,0.138321,0.046751,#,#,#,#,#,#,#
16.532000,1.115175,-0.146534,-0.087804,-1.405047,-0.069278,-0.042591,0.132231,0.046883,#,#,#,#,#,#,#
16.634000,1.150001,-0.120125,-0.059548,-1.455620,-0.072104,-0.034422,0.126141,0.047005,#,#,#,#,#,#,#
16.736000,1.189716,-0.096287,-0.032207,-1.504632,-0.074758,-0.026245,0.120046,0.047133,#,#,#,#,#,#,#
16.838000,1.235215,-0.075200,-0.005762,-1.551758,-0.077205,-0.018064,0.113948,0.047262,#,#,#,#,#,#,#
16.940000,1.287595,-0.057013,0.019765,-1.596600,-0.079395,-0.009879,0.107850,0.047390,#,#,#,#,#,#,#
17.042000,1.348107,-0.041836,0.044277,-1.638665,-0.081270,-0.001691,0.101751,0.047516,#,#,#,#,#,#,#
17.144000,1.418152,-0.029694,0.067564,-1.677374,-0.082762,0.006500,0.095652,0.047640,#,#,#,#,#,#,#
17.246000,1.499163,-0.020492,0.089254,-1.712074,-0.083792,0.014693,0.089553,0.047761,#,#,#,#,#,#,#
17.348000,1.592397,-0.013996,0.108765,-1.742066,-0.084282,0.022889,0.083451,0.047880,#,#,#,#,#,#,#
17.450000,1.698591,-0.009826,0.125292,-1.766651,-0.084338,0.031086,0.077345,0.047997,#,#,#,#,#,#,#
17.552000,1.807159,-0.008094,0.133190,-1.779537,-0.084332,0.038841,0.072516,0.048126,#,#,#,#,#,#,#
17.654000,1.865041,-0.010329,0.112878,-1.756093,-0.083159,0.044427,0.075298,0.048373,#,#,#,#,#,#,#
17.756000,1.883890,-0.019468,0.075027,-1.706107,-0.080132,0.048852,0.083863,0.048719,#,#,#,#,#,#,#
17.858000,1.892288,-0.034730,0.035662,-1.648505,-0.076509,0.052966,0.093777,0.049116,#,#,#,#,#,#,#
17.960000,1.900334,-0.054484,-0.000759,-1.590552,-0.072872,0.057120,0.103394,0.049453,#,#,#,#,#,#,#
18.062000,1.908461,-0.077856,-0.035183,-1.532754,-0.069258,0.061357,0.112701,0.049729,#,#,#,#,#,#,#
18.164000,1.915738,-0.104425,-0.068953,-1.474488,-0.065607,0.065625,0.121930,0.049989,#,#,#,#,#,#,#
18.266000,1.921938,-0.133895,-0.102751,-1.415545,-0.061898,0.069891,0.131174,0.050255,#,#,#,#,#,#,#
18.368000,1.927248,-0.166020,-0.136896,-1.355967,-0.058132,0.074152,0.140435,0.050525,#,#,#,#,#,#,#
18.470000,1.931882,-0.200628,-0.171624,-1.295769,-0.054311,0.078414,0.149704,0.050795,#,#,#,#,#,#,#
18.572000,1.935980,-0.237569,-0.207153,-1.234937,-0.050431,0.082677,0.158975,0.051064,#,#,#,#,#,#,#
18.674000,1.945027,-0.276698,-0.242583,-1.174550,-0.046591,0.087724,0.167640,0.051149,#,#,#,#,#,#,#
18.776000,1.965078,-0.317836,-0.276843,-1.115819,-0.042907,0.094684,0.174856,0.050784,#,#,#,#,#,#,#
18.878000,1.988351,-0.360996,-0.311702,-1.056976,-0.039214,0.102510,0.181413,0.050213,#,#,#,#,#,#,#
18.980000,2.009914,-0.406311,-0.348400,-0.996772,-0.035395,0.110400,0.187920,0.049626,#,#,#,#,#,#,#
19.082000,2.026966,-0.445914,-0.382970,-0.942741,-0.032158,0.117350,0.193784,0.049608,#,#,#,#,#,#,#
19.184000,2.027862,-0.430979,-0.388852,-0.942904,-0.032388,0.117925,0.194353,0.053751,#,#,#,#,#,#,#
19.286000,2.017835,-0.374931,-0.376152,-0.981889,-0.034483,0.113908,0.191030,0.061473,#,#,#,#,#,#,#
19.388000,2.003341,-0.309642,-0.360562,-1.029450,-0.037128,0.108445,0.186657,0.069863,#,#,#,#,#,#,#
19.490000,1.987881,-0.247122,-0.348249,-1.073723,-0.039430,0.103015,0.182410,0.077997,#,#,#,#,#,#,#
19.592000,1.971994,-0.187656,-0.339624,-1.113968,-0.041349,0.097792,0.178378,0.085957,#,#,#,#,#,#,#
19.694000,1.955354,-0.129748,-0.334009,-1.151438,-0.043008,0.092642,0.174414,0.093888,#,#,#,#,#,#,#
19.796000,1.937703,-0.072844,-0.331076,-1.186601,-0.044451,0.087491,0.170445,0.101828,#,#,#,#,#,#,#
19.898000,1.918915,-0.016979,-0.330551,-1.219375,-0.045671,0.082325,0.166451,0.109746,#,#,#,#,#,#,#
20.000000,1.898905,0.037775,-0.330694,-1.249333,-0.046627,0.077127,0.162374,0.117388,#,#,#,#,#,#,#
20.102000,1.877577,0.091537,-0.332849,-1.275735,-0.047250,0.071942,0.158327,0.125058,#,#,#,#,#,#,#
20.204000,1.854819,0.144081,-0.338054,-1.298483,-0.047530,0.066776,0.154342,0.132932,#,#,#,#,#,#,#
20.306000,1.830503,0.194965,-0.345883,-1.317805,-0.047579,0.061614,0.150374,0.140887,#,#,#,#,#,#,#
20.408000,1.804492,0.243827,-0.355989,-1.333725,-0.047612,0.056449,0.146403,0.148844,#,#,#,#,#,#,#
20.510000,1.776644,0.290384,-0.368215,-1.346093,-0.047636,0.051282,0.142430,0.156790,#,#,#,#,#,#,#
20.612000,1.746790,0.334408,-0.382427,-1.354779,-0.047654,0.046111,0.138454,0.164731,#,#,#,#,#,#,#
20.714000,1.714757,0.375644,-0.398485,-1.359659,-0.047664,0.040937,0.134474,0.172670,#,#,#,#,#,#,#
20.816000,1.680367,0.413829,-0.416230,-1.360781,-0.047667,0.035760,0.130485,0.180597,#,#,#,#,#,#,#
20.918000,1.643434,0.448598,-0.435709,-1.360150,-0.047661,0.030574,0.126393,0.188323,#,#,#,#,#,#,#
21.020000,1.603748,0.479413,-0.457327,-1.355674,-0.047644,0.025394,0.122347,0.196088,#,#,#,#,#,#,#
21.122000,1.561119,0.506162,-0.480776,-1.346513,-0.047619,0.020214,0.118369,0.203976,#,#,#,#,#,#,#
21.224000,1.515395,0.528894,-0.505501,-1.333150,-0.047586,0.015032,0.114409,0.211909,#,#,#,#,#,#,#
21.326000,1.466389,0.547555,-0.531199,-1.315881,-0.047543,0.009843,0.110448,0.219840,#,#,#,#,#,#,#
21.428000,1.413983,0.562011,-0.557752,-1.294791,-0.047360,0.004649,0.106484,0.227767,#,#,#,#,#,#,#
21.530000,1.358113,0.572130,-0.585107,-1.269915,-0.046859,-0.000550,0.102516,0.235692,#,#,#,#,#,#,#
21.632000,1.298757,0.577792,-0.613228,-1.241292,-0.046009,-0.005756,0.098546,0.243618,#,#,#,#,#,#,#
21.734000,1.242844,0.575340,-0.637995,-1.211041,-0.045000,-0.010690,0.095680,0.250444,#,#,#,#,#,#,#
21.836000,1.217710,0.547712,-0.643884,-1.187237,-0.044591,-0.014762,0.099455,0.251308,#,#,#,#,#,#,#
21.938000,1.212693,0.502317,-0.641372,-1.166434,-0.044461,-0.018434,0.107741,0.248431,#,#,#,#,#,#,#
