time,a1m,a2m,a3m,a4m,a5m,x,y,z,cx,cy,cz,x_min,x_max,y_min,y_max
19.592000,1.854637,0.480517,-0.464850,-1.815069,-0.122229,0.046418,0.084963,0.156053,#,#,#,#,#,#,#
19.694000,1.841430,0.510074,-0.507791,-1.790875,-0.121878,0.044967,0.084235,0.166105,#,#,#,#,#,#,#
19.796000,1.827837,0.534399,-0.549733,-1.761994,-0.121121,0.043512,0.083504,0.176164,#,#,#,#,#,#,#
19.898000,1.813862,0.553587,-0.590651,-1.728869,-0.119974,0.042055,0.082772,0.186225,#,#,#,#,#,#,#
20.000000,1.799501,0.567798,-0.630608,-1.691871,-0.118468,0.040596,0.082040,0.196287,#,#,#,#,#,#,#
20.102000,1.784745,0.577227,-0.669719,-1.651308,-0.116630,0.039135,0.081309,0.206350,#,#,#,#,#,#,#
20.204000,1.769571,0.582079,-0.708126,-1.607414,-0.114482,0.037672,0.080579,0.216415,#,#,#,#,#,#,#
20.306000,1.753960,0.582887,-0.745986,-1.560348,-0.112038,0.036196,0.079798,0.226509,#,#,#,#,#,#,#
20.408000,1.737936,0.581573,-0.783272,-1.510046,-0.109291,0.034660,0.078654,0.236766,#,#,#,#,#,#,#
20.510000,1.721482,0.575433,-0.819848,-1.456272,-0.106218,0.033157,0.077644,0.246943,#,#,#,#,#,#,#
20.612000,1.704582,0.564320,-0.856103,-1.399114,-0.102827,0.031688,0.076832,0.257029,#,#,#,#,#,#,#
20.714000,1.687214,0.548946,-0.892519,-1.338615,-0.099121,0.030228,0.076083,0.267092,#,#,#,#,#,#,#
20.816000,1.669357,0.529563,-0.929436,-1.274571,-0.095078,0.028763,0.075330,0.277161,#,#,#,#,#,#,#
20.918000,1.651036,0.506067,-0.967127,-1.206587,-0.090661,0.027298,0.074566,0.287237,#,#,#,#,#,#,#
21.020000,1.632226,0.478177,-1.005908,-1.134054,-0.085811,0.025831,0.073799,0.297317,#,#,#,#,#,#,#
21.122000,1.612911,0.445462,-1.046184,-1.056095,-0.080442,0.024363,0.073035,0.307400,#,#,#,#,#,#,#
21.224000,1.593091,0.407244,-1.088497,-0.971410,-0.074430,0.022894,0.072274,0.317490,#,#,#,#,#,#,#
21.326000,1.572771,0.362417,-1.133626,-0.877960,-0.067580,0.021423,0.071518,0.327588,#,#,#,#,#,#,#
21.428000,1.551957,0.309057,-1.182789,-0.772281,-0.059561,0.019953,0.070768,0.337702,#,#,#,#,#,#,#
21.530000,1.530659,0.243384,-1.238191,-0.647557,-0.049724,0.018481,0.070031,0.347851,#,#,#,#,#,#,#
21.632000,1.525308,0.178772,-1.282017,-0.538203,-0.041294,0.017997,0.071402,0.354755,#,#,#,#,#,#,#
21.734000,1.553462,0.144848,-1.285100,-0.510540,-0.040114,0.019845,0.078192,0.354439,#,#,#,#,#,#,#
21.836000,1.591867,0.123795,-1.272357,-0.516171,-0.040138,0.023028,0.086936,0.351275,#,#,#,#,#,#,#
21.938000,1.624810,0.100743,-1.259112,-0.520782,-0.040146,0.026410,0.096088,0.347629,#,#,#,#,#,#,#
22.040000,1.650465,0.072259,-1.249697,-0.518857,-0.040134,0.029656,0.105436,0.343968,#,#,#,#,#,#,#
