time,a1m,a2m,a3m,a4m,a5m,x,y,z,cx,cy,cz,x_min,x_max,y_min,y_max
16.634000,-0.949264,0.012782,-0.209164,-1.931890,-0.148486,-0.050319,-0.071450,0.078989,#,#,#,#,#,#,#
16.736000,-0.869141,0.016567,-0.181073,-1.966448,-0.148897,-0.051743,-0.061406,0.077834,#,#,#,#,#,#,#
16.838000,-0.776488,0.021268,-0.150626,-1.991944,-0.149405,-0.053177,-0.051358,0.076690,#,#,#,#,#,#,#
16.940000,-0.670422,0.036870,-0.112045,-1.999869,-0.151549,-0.054611,-0.041304,0.075547,#,#,#,#,#,#,#
17.042000,-0.551140,0.052795,-0.076053,-2.000029,-0.153200,-0.055983,-0.031211,0.074389,#,#,#,#,#,#,#
17.144000,-0.420330,0.059368,-0.051108,-2.000004,-0.153290,-0.057262,-0.021098,0.073265,#,#,#,#,#,#,#
17.246000,-0.281370,0.057767,-0.038185,-1.999022,-0.153158,-0.058467,-0.011003,0.072298,#,#,#,#,#,#,#
17.348000,-0.139170,0.050789,-0.034315,-1.992289,-0.152185,-0.059745,-0.000966,0.071308,#,#,#,#,#,#,#
17.450000,0.000699,0.040656,-0.035158,-1.977490,-0.150444,-0.060955,0.009051,0.070072,#,#,#,#,#,#,#
17.552000,0.133839,0.034551,-0.043105,-1.960408,-0.148663,-0.061741,0.019016,0.069460,#,#,#,#,#,#,#
17.654000,0.260180,0.041195,-0.062525,-1.951856,-0.147845,-0.061332,0.028846,0.070935,#,#,#,#,#,#,#
17.756000,0.379747,0.053744,-0.089477,-1.944003,-0.147256,-0.060282,0.038555,0.073590,#,#,#,#,#,#,#
17.858000,0.490882,0.064734,-0.119900,-1.930060,-0.146286,-0.059130,0.048250,0.076465,#,#,#,#,#,#,#
17.960000,0.592063,0.071492,-0.151752,-1.908746,-0.144836,-0.058028,0.057981,0.079262,#,#,#,#,#,#,#
18.062000,0.682774,0.073843,-0.184141,-1.881033,-0.142995,-0.056962,0.067739,0.081997,#,#,#,#,#,#,#
18.164000,0.763359,0.073657,-0.216522,-1.848012,-0.140845,-0.055872,0.077475,0.084870,#,#,#,#,#,#,#
18.266000,0.834633,0.070337,-0.248173,-1.810160,-0.138406,-0.054770,0.087191,0.087816,#,#,#,#,#,#,#
18.368000,0.897585,0.062187,-0.278932,-1.768157,-0.135714,-0.053694,0.096932,0.090629,#,#,#,#,#,#,#
18.470000,0.953239,0.049829,-0.309164,-1.722902,-0.132829,-0.052631,0.106692,0.093369,#,#,#,#,#,#,#
18.572000,1.002544,0.033913,-0.339171,-1.675047,-0.129790,-0.051568,0.116460,0.096097,#,#,#,#,#,#,#
18.674000,1.046344,0.014791,-0.369131,-1.624987,-0.126617,-0.050503,0.126230,0.098831,#,#,#,#,#,#,#
18.776000,1.085390,-0.007320,-0.399190,-1.572972,-0.123319,-0.049437,0.136002,0.101567,#,#,#,#,#,#,#
18.878000,1.120835,-0.033724,-0.425907,-1.522155,-0.120179,-0.048117,0.145428,0.103488,#,#,#,#,#,#,#
18.980000,1.156119,-0.071550,-0.432242,-1.487224,-0.118555,-0.045256,0.152687,0.100078,#,#,#,#,#,#,#
19.082000,1.191415,-0.117511,-0.428505,-1.461840,-0.117841,-0.041391,0.158520,0.093178,#,#,#,#,#,#,#
19.184000,1.225550,-0.166536,-0.424381,-1.436377,-0.117133,-0.037281,0.163960,0.085427,#,#,#,#,#,#,#
19.286000,1.258071,-0.216641,-0.423123,-1.407672,-0.116135,-0.033198,0.169429,0.077752,#,#,#,#,#,#,#
19.388000,1.277585,-0.264635,-0.425220,-1.374810,-0.114808,-0.031070,0.174589,0.070767,#,#,#,#,#,#,#
19.490000,1.259734,-0.303651,-0.437084,-1.335824,-0.113073,-0.035782,0.179154,0.066754,#,#,#,#,#,#,#
19.592000,1.222706,-0.338694,-0.455646,-1.292423,-0.111000,-0.044564,0.183380,0.064521,#,#,#,#,#,#,#
19.694000,1.184531,-0.374617,-0.476778,-1.246406,-0.108677,-0.054121,0.187467,0.062578,#,#,#,#,#,#,#
19.796000,1.150337,-0.412701,-0.499385,-1.198323,-0.106137,-0.063400,0.191579,0.060487,#,#,#,#,#,#,#
19.898000,1.119518,-0.452807,-0.523635,-1.148162,-0.103383,-0.072457,0.195734,0.058295,#,#,#,#,#,#,#
20.000000,1.090692,-0.493669,-0.549233,-1.096994,-0.100520,-0.081455,0.199746,0.056160,#,#,#,#,#,#,#
20.102000,1.056274,-0.511428,-0.564105,-1.070173,-0.099736,-0.090196,0.199903,0.056027,#,#,#,#,#,#,#
20.204000,1.014283,-0.505249,-0.566754,-1.069293,-0.099748,-0.098661,0.195741,0.057865,#,#,#,#,#,#,#
20.306000,0.969848,-0.492511,-0.566989,-1.072776,-0.099761,-0.107048,0.190346,0.060546,#,#,#,#,#,#,#
20.408000,0.925574,-0.481022,-0.568867,-1.073709,-0.099766,-0.115355,0.184885,0.063370,#,#,#,#,#,#,#
20.510000,0.881899,-0.472655,-0.573241,-1.072888,-0.099761,-0.123531,0.179418,0.066009,#,#,#,#,#,#,#
20.612000,0.838731,-0.467401,-0.580428,-1.068390,-0.099747,-0.131757,0.174079,0.068646,#,#,#,#,#,#,#
20.714000,0.796114,-0.464877,-0.590026,-1.059956,-0.099726,-0.140063,0.168835,0.071343,#,#,#,#,#,#,#
20.816000,0.754177,-0.464534,-0.601549,-1.048123,-0.099699,-0.148390,0.163608,0.074125,#,#,#,#,#,#,#
20.918000,0.713057,-0.464860,-0.614685,-1.032978,-0.099665,-0.156689,0.158352,0.077306,#,#,#,#,#,#,#
21.020000,0.672870,-0.468057,-0.629164,-1.014285,-0.099621,-0.164984,0.153093,0.080381,#,#,#,#,#,#,#
21.122000,0.633715,-0.474945,-0.645112,-0.992072,-0.099438,-0.173299,0.147850,0.083177,#,#,#,#,#,#,#
21.224000,0.595669,-0.484897,-0.662765,-0.966522,-0.098971,-0.181624,0.142614,0.085872,#,#,#,#,#,#,#
21.326000,0.558793,-0.497650,-0.682278,-0.937660,-0.098194,-0.189954,0.137379,0.088567,#,#,#,#,#,#,#
21.428000,0.523131,-0.513255,-0.703729,-0.905442,-0.097098,-0.198286,0.132142,0.091274,#,#,#,#,#,#,#
