time,a1m,a2m,a3m,a4m,a5m,x,y,z,cx,cy,cz,x_min,x_max,y_min,y_max
15.522000,1.005184,-0.074317,0.318429,0.060718,-0.002507,-0.099472,0.192938,0.091338,#,#,#,#,#,#,#
15.622000,0.995273,-0.037943,0.378427,0.031610,-0.003401,-0.097659,0.186095,0.084352,#,#,#,#,#,#,#
15.722000,0.984690,-0.005007,0.434910,0.002981,-0.004247,-0.095863,0.179265,0.077374,#,#,#,#,#,#,#
15.822000,0.973442,0.024678,0.488403,-0.025224,-0.005050,-0.094053,0.172429,0.070382,#,#,#,#,#,#,#
15.922000,0.961440,0.050995,0.539059,-0.052896,-0.005801,-0.092236,0.165589,0.063383,#,#,#,#,#,#,#
16.022000,0.948788,0.073773,0.586892,-0.079860,-0.006482,-0.090399,0.158772,0.056397,#,#,#,#,#,#,#
16.124000,0.954961,0.096247,0.625353,-0.102260,-0.006761,-0.086225,0.154664,0.051501,#,#,#,#,#,#,#
16.226000,0.995498,0.119736,0.648272,-0.116273,-0.006789,-0.078071,0.155564,0.050362,#,#,#,#,#,#,#
16.328000,1.051654,0.140646,0.663050,-0.125651,-0.006811,-0.068113,0.158434,0.050617,#,#,#,#,#,#,#
16.430000,1.110248,0.156788,0.673985,-0.132548,-0.006829,-0.057967,0.161386,0.050908,#,#,#,#,#,#,#
16.532000,1.168455,0.167616,0.681703,-0.137164,-0.006842,-0.048009,0.164127,0.051021,#,#,#,#,#,#,#
16.634000,1.226701,0.173097,0.685841,-0.139197,-0.006850,-0.038153,0.166783,0.051058,#,#,#,#,#,#,#
16.736000,1.285240,0.173857,0.686533,-0.139289,-0.006853,-0.028285,0.169348,0.051061,#,#,#,#,#,#,#
16.838000,1.343829,0.171052,0.685132,-0.138383,-0.006848,-0.018344,0.171607,0.050905,#,#,#,#,#,#,#
16.940000,1.402025,0.161651,0.678641,-0.133990,-0.006834,-0.008473,0.174041,0.050808,#,#,#,#,#,#,#
17.042000,1.458201,0.146151,0.666559,-0.125854,-0.006813,0.001154,0.176731,0.050938,#,#,#,#,#,#,#
17.144000,1.486952,0.126233,0.637954,-0.108011,-0.006615,0.006015,0.181232,0.054025,#,#,#,#,#,#,#
